id_commune;code_region;population_municipale;population_comptee_a_part
64550;75;767;30
64551;75;287;4
64552;75;183;3
64554;75;210;3
64555;75;166;2
64556;75;385;8
64557;75;458;22
64558;75;2822;78
64559;75;728;16
64560;75;178;0
65001;76;297;7
65002;76;826;10
65003;76;143;1
65004;76;409;10
65005;76;433;11
65006;76;269;8
65007;76;1379;26
65009;76;171;4
65010;76;223;4
65011;76;130;3
65012;76;81;2
65013;76;57;2
65014;76;40;0
65015;76;105;7
65016;76;183;3
65017;76;249;2
65018;76;84;1
65019;76;559;11
65020;76;263;5
65021;76;390;15
65022;76;118;7
65023;76;13;0
65024;76;105;3
65025;76;2911;170
65026;76;75;0
65028;76;206;5
65029;76;482;11
65031;76;792;27
65032;76;700;20
65033;76;113;3
65034;76;19;0
65035;76;518;12
65036;76;132;3
65037;76;88;1
65038;76;14;1
65039;76;40;0
65040;76;321;3
65041;76;119;7
65042;76;575;12
65043;76;263;7
65044;76;298;6
65045;76;230;9
65046;76;93;3
65047;76;7864;223
65048;76;789;10
65049;76;241;3
65050;76;79;2
65051;76;208;7
65052;76;66;0
65053;76;42;1
65054;76;610;8
65055;76;334;12
65056;76;453;13
65057;76;984;17
65058;76;143;2
65059;76;7085;283
65060;76;60;3
65061;76;51;0
65062;76;3498;76
65063;76;172;3
65064;76;49;1
65065;76;293;8
65066;76;32;0
65067;76;128;7
65068;76;23;1
65069;76;1224;30
65070;76;553;18
65071;76;33;0
65072;76;1824;15
65073;76;355;7
65074;76;110;2
65075;76;133;7
65076;76;59;2
65077;76;418;24
65078;76;399;10
65079;76;198;4
65080;76;557;9
65081;76;135;3
65082;76;51;0
65083;76;706;17
65084;76;290;3
65085;76;111;2
65086;76;151;6
65087;76;177;5
65088;76;47;1
65089;76;85;3
65090;76;79;3
65091;76;56;1
65092;76;226;2
65093;76;209;8
65094;76;122;1
65095;76;331;11
65096;76;64;3
65097;76;190;8
65098;76;325;7
65099;76;141;3
65100;76;5357;114
65101;76;762;12
65102;76;20;2
65103;76;109;1
65104;76;295;9
65105;76;196;3
65106;76;165;4
65107;76;111;2
65108;76;865;19
65109;76;31;1
65110;76;96;0
65111;76;64;0
65112;76;156;5
65113;76;282;11
65114;76;75;4
65115;76;289;10
65116;76;299;5
65117;76;42;1
65118;76;38;1
65119;76;368;11
65120;76;337;14
65121;76;390;11
65123;76;1313;54
65124;76;57;2
65125;76;313;7
65126;76;147;5
65127;76;1264;26
65128;76;138;3
65129;76;799;22
65130;76;614;12
65131;76;245;2
65132;76;44;0
65133;76;235;4
65134;76;13;0
65135;76;82;0
65136;76;34;0
65137;76;96;3
65138;76;878;19
65139;76;54;1
65140;76;31;1
65141;76;56;3
65142;76;211;4
65143;76;113;2
65144;76;87;2
65145;76;49;0
65146;76;312;1
65147;76;608;12
65148;76;133;1
65149;76;169;4
65150;76;499;25
65151;76;146;4
65153;76;122;5
65154;76;59;0
65155;76;52;2
65156;76;217;5
65157;76;21;2
65158;76;82;0
65159;76;361;11
65160;76;120;3
65161;76;282;4
65162;76;33;1
65163;76;39;1
65164;76;107;2
65165;76;188;1
65166;76;53;0
65167;76;26;1
65168;76;406;12
65169;76;90;2
65170;76;78;2
65171;76;39;0
65172;76;39;0
65173;76;193;7
65174;76;105;4
65175;76;40;3
65176;76;83;0
65177;76;161;3
65178;76;53;0
65179;76;27;0
65180;76;13;0
65181;76;164;3
65182;76;124;1
65183;76;702;13
65184;76;173;2
65185;76;445;11
65186;76;35;0
65187;76;100;4
65189;76;281;2
65190;76;71;0
65191;76;123;2
65192;76;341;9
65193;76;87;4
65194;76;97;3
65195;76;139;0
65196;76;90;2
65197;76;155;9
65198;76;1117;34
65199;76;36;0
65200;76;107;1
65201;76;183;4
65202;76;331;13
65203;76;27;1
65204;76;27;0
65205;76;54;1
65206;76;230;6
65207;76;64;0
65208;76;23;2
65209;76;78;0
65210;76;35;1
65211;76;148;5
65212;76;330;11
65213;76;121;3
65214;76;44;0
65215;76;44;2
65216;76;104;0
65217;76;55;2
65218;76;613;14
65219;76;122;1
65220;76;240;1
65221;76;255;5
65222;76;163;1
65223;76;1195;26
65224;76;281;6
65225;76;105;1
65226;76;2906;138
65228;76;121;0
65229;76;45;0
65230;76;255;6
65231;76;200;12
65232;76;68;2
65233;76;315;4
65234;76;93;3
65235;76;4045;95
65236;76;441;12
65237;76;160;5
65238;76;236;10
65239;76;154;5
65240;76;385;6
65241;76;85;3
65242;76;238;3
65243;76;458;18
65244;76;529;7
65245;76;234;7
65247;76;104;1
65248;76;258;17
65249;76;101;5
65250;76;118;1
65251;76;1877;65
65252;76;866;14
65253;76;53;0
65254;76;143;4
65255;76;30;0
65256;76;147;2
65257;76;601;9
65258;76;5816;159
65259;76;180;5
65260;76;95;1
65261;76;48;1
65262;76;400;10
65263;76;95;3
65264;76;311;25
65265;76;329;10
65266;76;36;1
65267;76;522;17
65268;76;212;3
65269;76;168;3
65270;76;204;9
65271;76;355;4
65272;76;78;0
65273;76;198;0
65274;76;138;1
65275;76;74;2
65276;76;117;1
65277;76;92;3
65278;76;31;0
65279;76;218;8
65280;76;424;2
65281;76;242;4
65282;76;297;6
65283;76;50;3
65284;76;1040;28
65285;76;188;3
65286;76;13132;317
65287;76;630;13
65288;76;53;0
65289;76;111;1
65290;76;193;1
65291;76;135;3
65292;76;401;3
65293;76;104;2
65294;76;219;3
65295;76;939;15
65296;76;424;12
65297;76;41;5
65298;76;85;0
65299;76;222;4
65300;76;67;5
65301;76;260;4
65303;76;362;4
65304;76;2266;28
65305;76;92;0
65306;76;233;4
65307;76;337;6
65308;76;106;4
65309;76;15;3
65310;76;243;5
65311;76;101;0
65313;76;744;23
65314;76;209;6
65315;76;419;221
65316;76;103;4
65317;76;36;2
65318;76;227;6
65319;76;137;2
65320;76;850;18
65321;76;144;2
65322;76;254;7
65323;76;82;0
65324;76;212;7
65325;76;44;0
65326;76;89;3
65327;76;153;2
65328;76;97;4
65329;76;210;8
65330;76;216;3
65331;76;3290;99
65332;76;170;1
65333;76;114;1
65334;76;224;3
65335;76;523;16
65336;76;36;0
65337;76;106;3
65338;76;245;3
65339;76;327;7
65340;76;2011;43
65341;76;111;2
65342;76;95;2
65343;76;246;4
65344;76;2374;49
65345;76;55;0
65346;76;160;6
65347;76;44;0
65348;76;46;2
65349;76;11;0
65350;76;1197;41
65351;76;32;0
65352;76;219;8
65353;76;259;10
65354;76;71;2
65355;76;71;0
65356;76;59;2
65357;76;168;3
65358;76;52;2
65359;76;30;0
65360;76;276;8
65361;76;93;0
65362;76;1126;25
65363;76;450;9
65364;76;21;3
65366;76;843;17
65367;76;164;3
65368;76;43;2
65369;76;647;22
65370;76;1115;38
65371;76;234;10
65372;76;644;14
65373;76;165;4
65374;76;232;1
65375;76;1447;25
65376;76;223;9
65377;76;158;8
65378;76;67;2
65379;76;15;0
65380;76;149;1
65381;76;34;0
65382;76;74;3
65383;76;193;2
65384;76;173;1
65385;76;93;2
65386;76;97;0
65387;76;128;2
65388;76;844;18
65389;76;943;38
65390;76;426;14
65391;76;59;0
65392;76;445;8
65393;76;142;5
65394;76;318;3
65395;76;1159;19
65396;76;360;7
65397;76;165;3
65398;76;254;2
65399;76;102;3
65400;76;229;7
65401;76;581;24
65402;76;25;0
65403;76;100;2
65404;76;154;3
65405;76;75;3
65406;76;257;5
65407;76;107;2
65408;76;563;20
65409;76;301;5
65410;76;518;17
65411;76;77;6
65412;76;167;4
65413;76;139;4
65414;76;79;4
65415;76;242;1
65416;76;86;3
65417;76;5085;103
65418;76;291;7
65419;76;68;0
65420;76;77;2
65421;76;50;2
65422;76;332;3
65423;76;131;1
65424;76;117;2
65425;76;447;7
65426;76;132;6
65427;76;283;5
65428;76;63;1
65429;76;206;8
65430;76;43;1
65431;76;95;4
65432;76;180;5
65433;76;3066;58
65435;76;274;4
65436;76;305;7
65437;76;129;3
65438;76;76;1
65439;76;271;3
65440;76;42758;1063
65441;76;78;3
65442;76;211;1
65443;76;17;0
65444;76;319;4
65445;76;227;6
65446;76;547;8
65447;76;1172;21
65448;76;92;4
65449;76;90;5
65450;76;37;1
65451;76;753;14
65452;76;1007;26
65453;76;75;0
65454;76;104;1
65455;76;438;9
65456;76;288;11
65457;76;83;1
65458;76;31;1
65459;76;102;4
65460;76;4843;268
65461;76;112;1
65462;76;243;9
65463;76;85;1
65464;76;505;10
65465;76;325;10
65466;76;86;1
65467;76;98;6
65468;76;40;1
65469;76;25;1
65470;76;144;4
65471;76;215;8
65472;76;76;5
65473;76;397;15
65474;76;112;2
65475;76;60;1
65476;76;64;4
65477;76;101;2
65478;76;32;2
65479;76;351;10
65481;76;159;5
65482;76;442;11
66001;76;73;1
66002;76;3645;61
66003;76;3542;47
66004;76;553;8
66005;76;561;34
66006;76;165;2
66007;76;124;3
66008;76;10260;248
66009;76;2724;38
66010;76;36;0
66011;76;4291;51
66012;76;3431;64
66013;76;117;3
66014;76;2612;50
66015;76;1271;22
66016;76;4738;77
66017;76;5771;40
66018;76;68;0
66019;76;216;4
66020;76;818;26
66021;76;7426;105
66022;76;55;0
66023;76;949;8
66024;76;5278;55
66025;76;1207;75
66026;76;1532;32
66027;76;694;14
66028;76;10301;206
66029;76;134;1
66030;76;213;2
66032;76;59;0
66033;76;460;13
66034;76;111;5
66035;76;40;0
66036;76;24;0
66037;76;12284;251
66038;76;6344;115
66039;76;137;1
66040;76;41;1
66041;76;940;20
66042;76;265;6
66043;76;136;2
66044;76;293;6
66045;76;780;15
66046;76;603;11
66047;76;18;2
66048;76;1345;16
66049;76;7857;233
66050;76;4470;54
66051;76;265;8
66052;76;368;11
66053;76;2407;28
66054;76;60;3
66055;76;762;15
66056;76;1048;15
66057;76;530;4
66058;76;1975;35
66059;76;2327;28
66060;76;222;20
66061;76;93;0
66062;76;169;7
66063;76;234;3
66064;76;421;11
66065;76;9248;116
66066;76;637;23
66067;76;668;22
66068;76;108;1
66069;76;3475;135
66070;76;165;4
66071;76;2049;18
66072;76;477;9
66073;76;138;2
66074;76;381;9
66075;76;141;9
66076;76;65;0
66077;76;88;1
66078;76;189;7
66079;76;192;5
66080;76;117;2
66081;76;125;3
66082;76;505;4
66083;76;41;0
66084;76;1311;19
66085;76;443;9
66086;76;25;0
66088;76;5513;63
66089;76;321;6
66090;76;44;2
66091;76;57;1
66092;76;90;0
66093;76;2140;41
66094;76;3158;46
66095;76;439;4
66096;76;1038;12
66097;76;139;4
66098;76;220;10
66099;76;317;2
66100;76;171;3
66101;76;2074;42
66102;76;29;1
66103;76;574;7
66104;76;982;12
66105;76;277;5
66106;76;2568;49
66107;76;794;6
66108;76;4264;69
66109;76;242;4
66111;76;149;2
66112;76;251;5
66113;76;177;2
66114;76;1647;39
66115;76;1235;23
66116;76;186;4
66117;76;148;9
66118;76;338;8
66119;76;318;7
66120;76;76;1
66121;76;1287;36
66122;76;60;2
66123;76;151;0
66124;76;1840;183
66125;76;351;5
66126;76;332;4
66127;76;1192;15
66128;76;25;0
66129;76;1591;20
66130;76;1350;75
66132;76;417;10
66133;76;3094;45
66134;76;970;10
66136;76;119344;1427
66137;76;549;3
66138;76;1527;25
66139;76;40;0
66140;76;3812;55
66141;76;9849;96
66142;76;54;2
66143;76;93;2
66144;76;5229;85
66145;76;2841;44
66146;76;115;7
66147;76;105;1
66148;76;4016;77
66149;76;6028;339
66150;76;1175;19
66151;76;78;3
66152;76;103;0
66153;76;48;0
66154;76;63;1
66155;76;80;0
66156;76;93;1
66157;76;26;1
66158;76;151;2
66159;76;63;0
66160;76;1255;20
66161;76;1348;30
66162;76;648;2
66164;76;8888;142
66165;76;628;6
66166;76;391;7
66167;76;1146;27
66168;76;3422;52
66169;76;111;1
66170;76;161;2
66171;76;11040;150
66172;76;11719;160
66173;76;1194;20
66174;76;2874;45
66175;76;2841;26
66176;76;3198;31
66177;76;1541;17
66178;76;2273;45
66179;76;1044;13
66180;76;10071;102
66181;76;122;1
66182;76;4821;62
66183;76;66;0
66184;76;52;3
66185;76;350;12
66186;76;2784;43
66187;76;1790;18
66188;76;263;10
66189;76;5564;105
66190;76;3514;12
66191;76;19;0
66192;76;90;1
66193;76;232;5
66194;76;219;2
66195;76;7752;115
66196;76;3343;50
66197;76;37;0
66198;76;498;5
66199;76;102;1
66201;76;43;1
66202;76;195;5
66203;76;56;0
66204;76;332;11
66205;76;859;21
66206;76;93;0
66207;76;720;10
66208;76;2127;99
66209;76;40;2
66210;76;7924;135
66211;76;172;7
66212;76;3839;68
66213;76;7192;124
66214;76;1085;13
66215;76;160;0
66216;76;75;2
66217;76;2174;24
66218;76;359;11
66219;76;50;1
66220;76;38;1
66221;76;34;0
66222;76;1450;46
66223;76;210;5
66224;76;3248;36
66225;76;1780;61
66226;76;1390;24
66227;76;3977;67
66228;76;1372;25
66230;76;2131;26
66231;76;574;4
66232;76;26;0
66233;76;175;4
66234;76;69;0
67001;44;2338;32
67002;44;390;3
67003;44;441;16
67004;44;1530;28
67005;44;850;18
67006;44;213;1
67008;44;1363;22
67009;44;380;13
67010;44;1738;70
67011;44;992;12
67012;44;647;18
67013;44;274;3
67016;44;763;11
67017;44;298;5
67018;44;670;9
67019;44;1182;18
67020;44;838;7
67021;44;7197;193
67022;44;233;5
67023;44;978;21
67025;44;1934;26
67026;44;163;3
67027;44;177;0
67028;44;5801;95
67029;44;360;4
67030;44;722;7
67031;44;1437;44
67032;44;212;7
67033;44;602;7
67034;44;2460;41
67035;44;444;15
67036;44;304;7
67037;44;365;5
67038;44;298;2
67039;44;515;11
67040;44;1040;10
67043;44;17353;209
67044;44;259;0
67045;44;3329;58
67046;44;12746;137
67047;44;157;3
67048;44;460;15
67049;44;1301;20
67050;44;34;0
67051;44;313;11
67052;44;2442;64
67053;44;321;10
67054;44;545;6
67055;44;1381;19
67056;44;763;12
67057;44;171;6
67058;44;391;4
67059;44;411;6
67060;44;631;10
67061;44;3757;77
67062;44;328;6
67063;44;651;16
67065;44;1313;15
67066;44;2629;89
67067;44;10081;104
67068;44;280;2
67069;44;511;7
67070;44;278;3
67071;44;464;11
67072;44;663;22
67073;44;4199;88
67074;44;667;19
67075;44;429;7
67076;44;476;9
67077;44;583;14
67078;44;270;3
67079;44;181;3
67080;44;1840;20
67081;44;785;12
67082;44;1204;11
67083;44;754;12
67084;44;2215;41
67085;44;713;11
67086;44;447;10
67087;44;1439;15
67088;44;351;7
67089;44;2610;26
67090;44;675;43
67091;44;337;13
67092;44;631;27
67093;44;348;6
67094;44;253;2
67095;44;1595;36
67096;44;318;11
67097;44;1233;17
67098;44;1492;19
67099;44;281;4
67100;44;352;1
67101;44;2613;32
67102;44;300;5
67103;44;1038;25
67104;44;608;15
67105;44;1438;27
67106;44;5268;47
67107;44;656;5
67108;44;1638;18
67109;44;656;17
67110;44;1081;17
67111;44;424;11
67112;44;2865;30
67113;44;422;7
67115;44;2287;23
67116;44;528;25
67117;44;434;11
67118;44;7049;64
67119;44;1344;20
67120;44;527;11
67121;44;810;10
67122;44;1332;15
67123;44;494;1
67124;44;2453;25
67125;44;2247;76
67126;44;299;6
67127;44;1410;14
67128;44;1887;18
67129;44;595;6
67130;44;10661;123
67131;44;5424;53
67132;44;944;11
67133;44;471;6
67134;44;191;0
67135;44;762;5
67136;44;275;5
67137;44;5734;66
67138;44;574;9
67139;44;474;9
67140;44;754;4
67141;44;598;4
67142;44;290;2
67143;44;643;19
67144;44;337;3
67145;44;258;6
67146;44;618;8
67147;44;498;4
67148;44;168;4
67149;44;421;7
67150;44;1366;23
67151;44;5041;49
67152;44;7561;79
67153;44;397;3
67154;44;3449;55
67155;44;1258;17
67156;44;2586;31
67159;44;209;6
67160;44;1057;26
67161;44;380;11
67162;44;355;8
67163;44;544;13
67164;44;838;20
67165;44;385;7
67166;44;250;4
67167;44;1218;16
67168;44;1666;24
67169;44;2874;34
67172;44;2228;40
67173;44;1201;16
67174;44;1167;8
67176;44;3712;62
67177;44;641;10
67178;44;277;5
67179;44;650;8
67180;44;35196;561
67181;44;272;6
67182;44;1647;24
67183;44;877;20
67184;44;1910;25
67185;44;703;4
67186;44;433;7
67187;44;540;8
67188;44;697;11
67189;44;961;22
67190;44;195;2
67191;44;1840;26
67192;44;937;10
67194;44;4731;73
67195;44;619;10
67196;44;2649;31
67197;44;1510;21
67198;44;111;3
67199;44;82;1
67200;44;1001;8
67201;44;307;7
67202;44;4048;38
67203;44;384;5
67204;44;11304;81
67205;44;4514;51
67206;44;1118;18
67208;44;547;7
67209;44;273;2
67210;44;505;13
67212;44;3703;30
67213;44;632;16
67214;44;978;7
67215;44;497;3
67216;44;2672;38
67217;44;351;4
67218;44;26698;691
67220;44;327;2
67221;44;347;5
67222;44;4048;37
67223;44;1183;7
67225;44;113;2
67226;44;2112;24
67227;44;237;4
67228;44;795;17
67229;44;199;2
67230;44;2450;19
67231;44;212;2
67232;44;204;6
67233;44;1203;20
67234;44;1510;30
67235;44;427;2
67236;44;549;10
67237;44;2515;35
67238;44;638;7
67239;44;1660;32
67240;44;719;3
67241;44;147;4
67242;44;526;5
67244;44;154;3
67245;44;207;3
67246;44;1267;18
67247;44;973;21
67248;44;1715;26
67249;44;239;7
67250;44;793;18
67252;44;1079;12
67253;44;637;10
67254;44;913;16
67255;44;478;8
67256;44;3405;53
67257;44;706;15
67258;44;193;3
67259;44;920;11
67260;44;321;5
67261;44;2331;27
67263;44;1548;42
67264;44;829;12
67265;44;550;7
67266;44;664;8
67267;44;19439;150
67268;44;2664;30
67269;44;297;3
67270;44;390;1
67271;44;648;7
67272;44;395;6
67273;44;515;6
67274;44;246;2
67275;44;806;13
67276;44;1879;28
67277;44;760;11
67278;44;547;13
67279;44;233;5
67280;44;798;18
67281;44;4159;65
67282;44;4250;65
67283;44;2712;43
67285;44;1461;108
67286;44;1500;19
67287;44;584;6
67288;44;324;4
67289;44;635;10
67290;44;922;17
67291;44;3363;40
67292;44;669;12
67293;44;652;11
67295;44;620;24
67296;44;2086;24
67298;44;569;8
67299;44;905;25
67300;44;9343;132
67301;44;2126;20
67302;44;2032;37
67303;44;684;12
67304;44;576;13
67305;44;1955;21
67306;44;643;54
67307;44;463;5
67308;44;802;9
67309;44;4749;62
67310;44;1169;34
67311;44;2136;28
67312;44;477;9
67313;44;6063;53
67314;44;531;8
67315;44;668;14
67317;44;671;17
67319;44;365;3
67320;44;623;10
67321;44;331;8
67322;44;1102;13
67324;44;4381;68
67325;44;1398;17
67326;44;1663;13
67327;44;961;22
67328;44;877;7
67329;44;1268;22
67330;44;927;9
67331;44;1380;13
67333;44;292;5
67334;44;115;1
67335;44;925;16
67336;44;1740;30
67337;44;456;16
67338;44;1349;23
67339;44;4183;47
67340;44;1554;27
67341;44;390;2
67342;44;1760;29
67343;44;5363;56
67344;44;318;4
67345;44;3497;27
67346;44;547;11
67347;44;1685;22
67348;44;11765;456
67349;44;531;9
67350;44;2279;24
67351;44;1699;38
67352;44;409;8
67353;44;231;2
67354;44;515;9
67355;44;1167;28
67356;44;2518;23
67358;44;802;13
67359;44;1305;23
67360;44;1071;14
67361;44;500;7
67362;44;589;5
67363;44;816;17
67364;44;930;17
67365;44;12723;129
67366;44;782;18
67367;44;1312;32
67368;44;1537;31
67369;44;260;5
67370;44;660;12
67371;44;624;4
67372;44;5040;59
67373;44;318;4
67375;44;1307;17
67377;44;997;11
67378;44;4465;42
67379;44;896;15
67380;44;203;4
67381;44;359;5
67382;44;782;18
67383;44;183;5
67384;44;313;6
67385;44;245;2
67386;44;209;2
67387;44;298;9
67388;44;5402;84
67389;44;4397;41
67391;44;448;6
67392;44;850;12
67394;44;279;6
67395;44;393;10
67396;44;201;1
67397;44;2670;31
67398;44;360;2
67400;44;1108;20
67401;44;306;10
67403;44;439;11
67404;44;908;16
67405;44;2281;50
67406;44;340;3
67407;44;1613;13
67408;44;1214;17
67409;44;1010;8
67410;44;661;14
67411;44;5221;112
67412;44;1024;9
67413;44;522;11
67414;44;1550;20
67415;44;470;1
67416;44;469;10
67417;44;297;9
67418;44;1929;35
67420;44;1240;16
67421;44;828;12
67422;44;592;10
67423;44;586;7
67424;44;237;0
67425;44;533;13
67426;44;362;1
67427;44;341;14
67428;44;492;12
67429;44;627;12
67430;44;763;25
67432;44;584;11
67433;44;1376;10
67434;44;2796;43
67435;44;837;21
67436;44;501;12
67437;44;11378;306
67438;44;821;13
67440;44;553;12
67441;44;330;5
67442;44;1242;61
67443;44;842;20
67444;44;121;3
67445;44;3217;53
67446;44;430;11
67447;44;33780;198
67448;44;2149;49
67449;44;2258;21
67450;44;695;16
67451;44;1394;32
67452;44;1713;32
67453;44;613;8
67454;44;400;8
67455;44;696;11
67456;44;450;10
67458;44;4942;61
67459;44;746;17
67460;44;1715;22
67461;44;327;14
67462;44;19242;265
67463;44;3162;34
67464;44;949;13
67465;44;2324;33
67466;44;509;9
67467;44;383;7
67468;44;623;16
67470;44;99;1
67471;44;7994;62
67472;44;4827;55
67473;44;961;18
67474;44;3190;35
67475;44;230;3
67476;44;740;6
67477;44;607;18
67478;44;1940;28
67479;44;597;22
67480;44;1811;26
67481;44;1089;14
67482;44;287228;2878
67483;44;233;4
67484;44;487;10
67485;44;1593;26
67486;44;1851;24
67487;44;1714;25
67488;44;186;4
67489;44;811;19
67490;44;586;18
67491;44;249;0
67492;44;649;16
67493;44;440;10
67494;44;584;11
67495;44;4267;99
67497;44;677;14
67498;44;705;6
67499;44;318;14
67500;44;1457;35
67501;44;561;4
67502;44;209;2
67503;44;160;2
67504;44;1397;15
67505;44;401;13
67506;44;5971;69
67507;44;1802;33
67508;44;417;19
67509;44;351;3
67510;44;599;1
67511;44;948;274
67513;44;129;1
67514;44;632;9
67515;44;568;9
67516;44;665;8
67517;44;670;11
67519;44;5881;112
67520;44;5711;65
67521;44;450;3
67522;44;546;7
67523;44;2766;37
67524;44;521;8
67525;44;1636;26
67526;44;1571;18
67527;44;335;8
67528;44;565;9
67529;44;3398;35
67530;44;377;6
67531;44;285;6
67532;44;1088;18
67534;44;732;3
67535;44;1057;21
67536;44;158;1
67537;44;446;6
67538;44;1585;21
67539;44;2330;42
67540;44;873;12
67541;44;533;2
67542;44;482;3
67543;44;2089;29
67544;44;7487;213
67545;44;503;7
67546;44;671;5
67547;44;2057;25
67548;44;881;13
67550;44;1726;23
67551;44;4174;56
67552;44;346;10
67553;44;317;4
67554;44;969;13
67555;44;249;3
67556;44;203;3
67557;44;812;12
67558;44;748;13
67559;44;249;2
68001;44;1124;13
68002;44;389;4
68004;44;5659;130
68005;44;1761;48
68006;44;1197;28
68007;44;2182;73
68008;44;578;11
68009;44;863;11
68010;44;1120;20
68011;44;1317;26
68012;44;1771;44
68013;44;986;22
68014;44;370;9
68015;44;2667;48
68016;44;985;19
68017;44;816;17
68018;44;731;16
68019;44;566;8
68020;44;1594;33
68021;44;3987;85
68022;44;1594;14
68023;44;939;24
68024;44;162;6
68025;44;236;3
68026;44;1393;28
68027;44;341;9
68028;44;2070;48
68029;44;1096;32
68030;44;424;14
68032;44;1195;36
68033;44;441;8
68034;44;312;16
68035;44;323;14
68036;44;2530;55
68037;44;467;7
68038;44;1118;26
68039;44;546;15
68040;44;1988;37
68041;44;1999;26
68042;44;4661;116
68043;44;4122;57
68044;44;741;30
68045;44;555;16
68046;44;417;10
68049;44;439;15
68050;44;404;13
68051;44;823;16
68052;44;184;3
68054;44;417;8
68055;44;1052;33
68056;44;8163;214
68057;44;279;5
68058;44;3354;37
68059;44;1921;45
68060;44;1749;46
68061;44;1060;17
68062;44;2045;105
68063;44;11476;208
68064;44;970;19
68065;44;708;10
68066;44;68682;1074
68067;44;354;2
68068;44;2262;36
68069;44;1491;32
68071;44;297;6
68072;44;1430;53
68073;44;479;11
68074;44;558;7
68075;44;824;17
68076;44;964;11
68077;44;371;10
68078;44;1721;41
68079;44;255;0
68080;44;302;3
68081;44;570;9
68082;44;7512;70
68083;44;364;13
68084;44;1479;48
68085;44;378;5
68086;44;207;10
68087;44;461;11
68088;44;997;20
68089;44;1601;25
68090;44;812;13
68091;44;2267;47
68092;44;393;6
68093;44;1438;48
68094;44;941;14
68095;44;1168;40
68096;44;367;4
68097;44;1316;32
68098;44;650;7
68099;44;778;18
68100;44;339;14
68101;44;821;18
68102;44;439;10
68103;44;502;9
68104;44;296;5
68105;44;259;15
68106;44;279;6
68107;44;374;8
68109;44;696;14
68110;44;806;18
68111;44;854;25
68112;44;11020;305
68113;44;1422;28
68114;44;142;1
68115;44;1291;21
68116;44;716;22
68117;44;889;18
68118;44;4999;87
68119;44;743;16
68120;44;1245;28
68121;44;706;19
68122;44;637;10
68123;44;784;28
68124;44;380;10
68125;44;518;9
68126;44;3369;73
68127;44;645;14
68128;44;662;15
68129;44;1327;50
68130;44;1036;20
68131;44;165;1
68132;44;716;18
68134;44;1859;28
68135;44;2770;54
68136;44;327;11
68137;44;621;9
68138;44;2120;52
68139;44;1462;22
68140;44;1302;15
68141;44;2170;58
68142;44;375;12
68143;44;1823;59
68144;44;1346;26
68145;44;6234;118
68146;44;2327;23
68147;44;606;8
68148;44;359;8
68149;44;7261;97
68150;44;514;13
68151;44;1048;11
68152;44;2473;39
68153;44;730;14
68154;44;14784;201
68155;44;4680;75
68156;44;3418;47
68157;44;1367;39
68158;44;500;15
68159;44;911;25
68160;44;585;24
68161;44;537;23
68162;44;4394;92
68163;44;5496;102
68165;44;242;10
68166;44;13263;150
68167;44;734;22
68168;44;376;7
68169;44;506;10
68170;44;586;24
68171;44;945;12
68172;44;1795;30
68173;44;2122;76
68174;44;1650;25
68175;44;1871;40
68176;44;324;4
68177;44;1492;38
68178;44;950;14
68179;44;917;15
68180;44;909;29
68181;44;248;4
68182;44;1212;27
68183;44;183;4
68184;44;303;9
68185;44;1684;32
68186;44;307;10
68187;44;333;10
68188;44;584;19
68189;44;855;26
68190;44;33;0
68191;44;760;23
68192;44;427;7
68193;44;751;9
68194;44;283;5
68195;44;6247;98
68196;44;300;5
68197;44;485;10
68198;44;286;8
68199;44;502;2
68200;44;533;12
68201;44;3720;79
68202;44;202;4
68203;44;1247;26
68204;44;1042;15
68205;44;1830;19
68207;44;697;9
68208;44;597;11
68209;44;834;16
68210;44;327;1
68211;44;386;8
68212;44;519;12
68213;44;341;10
68214;44;378;8
68215;44;908;7
68216;44;409;6
68217;44;1640;20
68218;44;3692;76
68219;44;881;24
68221;44;926;13
68222;44;1057;19
68223;44;782;14
68224;44;108312;1219
68225;44;1561;28
68226;44;4699;84
68227;44;1286;34
68228;44;464;12
68229;44;163;3
68230;44;584;7
68231;44;1963;16
68232;44;484;7
68234;44;733;11
68235;44;1147;16
68237;44;558;15
68238;44;945;25
68239;44;390;15
68240;44;1319;19
68241;44;665;9
68242;44;1245;26
68243;44;140;1
68244;44;358;6
68245;44;412;15
68246;44;1018;13
68247;44;1260;14
68248;44;673;20
68249;44;3467;66
68250;44;1041;18
68251;44;859;22
68252;44;1654;30
68253;44;1973;30
68254;44;827;18
68255;44;1386;42
68256;44;9723;131
68257;44;966;23
68258;44;3017;77
68259;44;515;7
68260;44;1113;26
68261;44;229;6
68262;44;801;17
68263;44;635;13
68264;44;628;11
68265;44;797;23
68266;44;1990;30
68267;44;1979;25
68268;44;704;10
68269;44;4665;176
68270;44;3692;59
68271;44;12520;326
68273;44;632;40
68274;44;188;0
68275;44;446;11
68276;44;192;2
68277;44;1090;19
68278;44;14204;201
68279;44;902;30
68280;44;374;6
68281;44;466;13
68282;44;280;5
68283;44;771;23
68284;44;696;10
68285;44;371;8
68286;44;2371;49
68287;44;4302;236
68288;44;401;4
68289;44;2329;37
68290;44;888;16
68291;44;1059;27
68292;44;2233;43
68293;44;83;1
68294;44;1908;30
68295;44;3029;66
68296;44;993;14
68297;44;22413;287
68298;44;5054;127
68299;44;312;0
